Sample in Buffer,Sample in Window,TRIGGER,soc_i/axi_rffe_iic_o_i2c_scl_tx,soc_i/axi_rffe_iic_o_i2c_sda_tx,soc_i/i_i2c_scl_rx_1,soc_i/i_i2c_sda_rx_1
27036,27036,0,0,0,0,0
27037,27037,0,1,0,1,0
27038,27038,0,0,0,0,0
27039,27039,0,1,0,1,0
27040,27040,0,0,0,0,0
27041,27041,0,1,1,1,0
27042,27042,0,0,1,0,0
27043,27043,0,0,1,0,1
27044,27044,0,0,0,0,0
27045,27045,0,1,0,1,0
27046,27046,0,0,0,0,0
27047,27047,0,1,0,1,0
27048,27048,0,0,0,0,0
27049,27049,0,1,0,1,0
27050,27050,0,0,0,0,0
27051,27051,0,0,1,0,1
27052,27052,0,1,1,1,1
27053,27053,0,0,1,0,1
27054,27054,0,1,1,1,1
27055,27055,0,0,1,0,1
27056,27056,0,0,0,0,0
27057,27057,0,1,0,1,0
27058,27058,0,0,0,0,0
27059,27059,0,0,1,0,1
27060,27060,0,1,1,1,1
27061,27061,0,0,1,0,1
27062,27062,0,1,1,1,1
